,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
307,Create Fine,Payment,,,,,,,,,,,,,,,,,,
308,Create Fine,Payment,,,,,,,,,,,,,,,,,,
309,Create Fine,Payment,,,,,,,,,,,,,,,,,,
310,Create Fine,Payment,,,,,,,,,,,,,,,,,,
311,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Add penalty,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
312,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
313,Create Fine,Payment,,,,,,,,,,,,,,,,,,
314,Create Fine,Payment,,,,,,,,,,,,,,,,,,
315,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
316,Create Fine,Payment,,,,,,,,,,,,,,,,,,
317,Create Fine,Payment,,,,,,,,,,,,,,,,,,
318,Create Fine,Payment,,,,,,,,,,,,,,,,,,
319,Create Fine,Payment,,,,,,,,,,,,,,,,,,
320,Create Fine,Payment,,,,,,,,,,,,,,,,,,
321,Create Fine,Payment,,,,,,,,,,,,,,,,,,
322,Create Fine,Payment,,,,,,,,,,,,,,,,,,
323,Create Fine,Payment,,,,,,,,,,,,,,,,,,
324,Create Fine,Payment,,,,,,,,,,,,,,,,,,
325,Create Fine,Payment,,,,,,,,,,,,,,,,,,
326,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
327,Create Fine,Payment,,,,,,,,,,,,,,,,,,
328,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
329,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
330,Create Fine,Payment,,,,,,,,,,,,,,,,,,
331,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
332,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
333,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
334,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
335,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
336,Create Fine,Payment,,,,,,,,,,,,,,,,,,
337,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
338,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
339,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
340,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
341,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
342,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
343,Create Fine,Payment,,,,,,,,,,,,,,,,,,
344,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
345,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
346,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
347,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
348,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
349,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
350,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
351,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
352,Create Fine,Payment,,,,,,,,,,,,,,,,,,
353,Create Fine,Payment,,,,,,,,,,,,,,,,,,
354,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
355,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
356,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
357,Create Fine,Payment,,,,,,,,,,,,,,,,,,
358,Create Fine,Payment,,,,,,,,,,,,,,,,,,
359,Create Fine,Payment,,,,,,,,,,,,,,,,,,
360,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
361,Create Fine,Payment,,,,,,,,,,,,,,,,,,
362,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
363,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
364,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
365,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
366,Create Fine,Payment,,,,,,,,,,,,,,,,,,
367,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
368,Create Fine,Payment,,,,,,,,,,,,,,,,,,
369,Create Fine,Payment,,,,,,,,,,,,,,,,,,
370,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
371,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
372,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
373,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
374,Create Fine,Payment,,,,,,,,,,,,,,,,,,
375,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
376,Create Fine,Payment,,,,,,,,,,,,,,,,,,
377,Create Fine,Payment,,,,,,,,,,,,,,,,,,
378,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
379,Create Fine,Payment,,,,,,,,,,,,,,,,,,
380,Create Fine,Payment,,,,,,,,,,,,,,,,,,
381,Create Fine,Payment,,,,,,,,,,,,,,,,,,
382,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
383,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
384,Create Fine,Payment,,,,,,,,,,,,,,,,,,
385,Create Fine,Payment,,,,,,,,,,,,,,,,,,
386,Create Fine,Payment,,,,,,,,,,,,,,,,,,
387,Create Fine,Payment,,,,,,,,,,,,,,,,,,
388,Create Fine,Payment,,,,,,,,,,,,,,,,,,
389,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
390,Create Fine,Payment,,,,,,,,,,,,,,,,,,
391,Create Fine,Payment,,,,,,,,,,,,,,,,,,
392,Create Fine,Payment,,,,,,,,,,,,,,,,,,
393,Create Fine,Payment,,,,,,,,,,,,,,,,,,
394,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
395,Create Fine,Payment,,,,,,,,,,,,,,,,,,
396,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
397,Create Fine,Payment,,,,,,,,,,,,,,,,,,
398,Create Fine,Payment,,,,,,,,,,,,,,,,,,
399,Create Fine,Payment,,,,,,,,,,,,,,,,,,
400,Create Fine,Payment,,,,,,,,,,,,,,,,,,
401,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
402,Create Fine,Payment,,,,,,,,,,,,,,,,,,
403,Create Fine,Payment,,,,,,,,,,,,,,,,,,
404,Create Fine,Payment,,,,,,,,,,,,,,,,,,
405,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
406,Create Fine,Payment,,,,,,,,,,,,,,,,,,
407,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
408,Create Fine,Payment,,,,,,,,,,,,,,,,,,
409,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
410,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
411,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
412,Create Fine,Payment,,,,,,,,,,,,,,,,,,
413,Create Fine,Payment,,,,,,,,,,,,,,,,,,
414,Create Fine,Payment,,,,,,,,,,,,,,,,,,
415,Create Fine,Payment,,,,,,,,,,,,,,,,,,
416,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
417,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
418,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
419,Create Fine,Payment,,,,,,,,,,,,,,,,,,
420,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
421,Create Fine,Payment,,,,,,,,,,,,,,,,,,
422,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
423,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
424,Create Fine,Payment,,,,,,,,,,,,,,,,,,
425,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Add penalty,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
426,Create Fine,Payment,,,,,,,,,,,,,,,,,,
427,Create Fine,Payment,,,,,,,,,,,,,,,,,,
428,Create Fine,Payment,,,,,,,,,,,,,,,,,,
429,Create Fine,Payment,,,,,,,,,,,,,,,,,,
430,Create Fine,Payment,,,,,,,,,,,,,,,,,,
431,Create Fine,Payment,,,,,,,,,,,,,,,,,,
432,Create Fine,Payment,,,,,,,,,,,,,,,,,,
433,Create Fine,Payment,,,,,,,,,,,,,,,,,,
434,Create Fine,Payment,,,,,,,,,,,,,,,,,,
435,Create Fine,Payment,,,,,,,,,,,,,,,,,,
436,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
437,Create Fine,Payment,,,,,,,,,,,,,,,,,,
438,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
439,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
440,Create Fine,Payment,,,,,,,,,,,,,,,,,,
441,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
442,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
443,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
444,Create Fine,Payment,,,,,,,,,,,,,,,,,,
445,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
446,Create Fine,Payment,,,,,,,,,,,,,,,,,,
447,Create Fine,Payment,,,,,,,,,,,,,,,,,,
448,Create Fine,Payment,,,,,,,,,,,,,,,,,,
449,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
450,Create Fine,Payment,,,,,,,,,,,,,,,,,,
451,Create Fine,Payment,,,,,,,,,,,,,,,,,,
452,Create Fine,Payment,,,,,,,,,,,,,,,,,,
453,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
454,Create Fine,Payment,,,,,,,,,,,,,,,,,,
455,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
456,Create Fine,Payment,,,,,,,,,,,,,,,,,,
457,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
458,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
459,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
460,Create Fine,Payment,,,,,,,,,,,,,,,,,,
461,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
462,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
463,Create Fine,Payment,,,,,,,,,,,,,,,,,,
464,Create Fine,Payment,,,,,,,,,,,,,,,,,,
465,Create Fine,Payment,,,,,,,,,,,,,,,,,,
466,Create Fine,Payment,,,,,,,,,,,,,,,,,,
467,Create Fine,Payment,,,,,,,,,,,,,,,,,,
468,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
469,Create Fine,Payment,,,,,,,,,,,,,,,,,,
470,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
471,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
472,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
473,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
474,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
475,Create Fine,Payment,,,,,,,,,,,,,,,,,,
476,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
477,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
478,Create Fine,Payment,,,,,,,,,,,,,,,,,,
479,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
480,Create Fine,Payment,,,,,,,,,,,,,,,,,,
481,Create Fine,Payment,,,,,,,,,,,,,,,,,,
482,Create Fine,Payment,,,,,,,,,,,,,,,,,,
483,Create Fine,Payment,,,,,,,,,,,,,,,,,,
484,Create Fine,Payment,,,,,,,,,,,,,,,,,,
485,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
486,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
487,Create Fine,Payment,,,,,,,,,,,,,,,,,,
488,Create Fine,Payment,,,,,,,,,,,,,,,,,,
489,Create Fine,Payment,,,,,,,,,,,,,,,,,,
490,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
491,Create Fine,Payment,,,,,,,,,,,,,,,,,,
492,Create Fine,Payment,,,,,,,,,,,,,,,,,,
493,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
494,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
495,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
496,Create Fine,Payment,,,,,,,,,,,,,,,,,,
497,Create Fine,Payment,,,,,,,,,,,,,,,,,,
498,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
499,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
500,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
501,Create Fine,Payment,,,,,,,,,,,,,,,,,,
502,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
503,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
504,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
505,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
506,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
507,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
508,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
509,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
510,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
511,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
512,Create Fine,Payment,,,,,,,,,,,,,,,,,,
513,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
514,Create Fine,Payment,,,,,,,,,,,,,,,,,,
515,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
516,Create Fine,Payment,,,,,,,,,,,,,,,,,,
517,Create Fine,Payment,,,,,,,,,,,,,,,,,,
518,Create Fine,Payment,,,,,,,,,,,,,,,,,,
519,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
520,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
521,Create Fine,Payment,,,,,,,,,,,,,,,,,,
522,Create Fine,Payment,,,,,,,,,,,,,,,,,,
523,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
524,Create Fine,Payment,,,,,,,,,,,,,,,,,,
525,Create Fine,Payment,,,,,,,,,,,,,,,,,,
526,Create Fine,Payment,,,,,,,,,,,,,,,,,,
527,Create Fine,Payment,,,,,,,,,,,,,,,,,,
528,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
529,Create Fine,Payment,,,,,,,,,,,,,,,,,,
530,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
531,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
532,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
533,Create Fine,Payment,,,,,,,,,,,,,,,,,,
534,Create Fine,Payment,,,,,,,,,,,,,,,,,,
535,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
536,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
537,Create Fine,Payment,,,,,,,,,,,,,,,,,,
538,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
539,Create Fine,Payment,,,,,,,,,,,,,,,,,,
540,Create Fine,Payment,,,,,,,,,,,,,,,,,,
541,Create Fine,Payment,,,,,,,,,,,,,,,,,,
542,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
543,Create Fine,Payment,,,,,,,,,,,,,,,,,,
544,Create Fine,Payment,,,,,,,,,,,,,,,,,,
545,Create Fine,Payment,,,,,,,,,,,,,,,,,,
546,Create Fine,Payment,,,,,,,,,,,,,,,,,,
547,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
548,Create Fine,Payment,,,,,,,,,,,,,,,,,,
549,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
550,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
551,Create Fine,Payment,,,,,,,,,,,,,,,,,,
552,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
553,Create Fine,Payment,,,,,,,,,,,,,,,,,,
554,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
555,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
556,Create Fine,Payment,,,,,,,,,,,,,,,,,,
557,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
558,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
559,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
560,Create Fine,Payment,,,,,,,,,,,,,,,,,,
561,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
562,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
563,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
564,Create Fine,Payment,,,,,,,,,,,,,,,,,,
565,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
566,Create Fine,Payment,,,,,,,,,,,,,,,,,,
567,Create Fine,Payment,,,,,,,,,,,,,,,,,,
568,Create Fine,Payment,,,,,,,,,,,,,,,,,,
569,Create Fine,Payment,,,,,,,,,,,,,,,,,,
570,Create Fine,Payment,,,,,,,,,,,,,,,,,,
571,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
572,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
573,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
574,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
575,Create Fine,Payment,,,,,,,,,,,,,,,,,,
576,Create Fine,Payment,,,,,,,,,,,,,,,,,,
577,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
578,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
579,Create Fine,Payment,,,,,,,,,,,,,,,,,,
580,Create Fine,Payment,,,,,,,,,,,,,,,,,,
581,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
582,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
583,Create Fine,Payment,,,,,,,,,,,,,,,,,,
584,Create Fine,Payment,,,,,,,,,,,,,,,,,,
585,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
586,Create Fine,Payment,,,,,,,,,,,,,,,,,,
587,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
588,Create Fine,Payment,,,,,,,,,,,,,,,,,,
589,Create Fine,Payment,,,,,,,,,,,,,,,,,,
590,Create Fine,Payment,,,,,,,,,,,,,,,,,,
591,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
592,Create Fine,Payment,,,,,,,,,,,,,,,,,,
593,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
594,Create Fine,Payment,,,,,,,,,,,,,,,,,,
595,Create Fine,Payment,,,,,,,,,,,,,,,,,,
596,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
