Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
298.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
299.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
300.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
301.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
302.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
303.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
304.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
305.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
306.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
307.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
308.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
309.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
310.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
311.0,Assign seriousness,Take in charge ticket,Wait,Require upgrade,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,
312.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
313.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
314.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
315.0,Assign seriousness,Take in charge ticket,Require upgrade,,Closed,,,,,,,,,,
316.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
317.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
318.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
319.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
320.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
321.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
322.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
323.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
324.0,Assign seriousness,Take in charge ticket,Require upgrade,Require upgrade,Resolve ticket,Closed,,,,,,,,,
325.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
326.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
327.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
328.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
329.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
330.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
331.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
332.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
333.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
334.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
335.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
336.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
337.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
338.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
339.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
340.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
341.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
342.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
343.0,Assign seriousness,Wait,Wait,Resolve ticket,Closed,,,,,,,,,,
,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
345.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
346.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
347.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
348.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
349.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
350.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
351.0,Assign seriousness,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
352.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
353.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
354.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
355.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
356.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
357.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
358.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,
359.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
360.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
361.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
362.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
363.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
364.0,Assign seriousness,Wait,Wait,Resolve ticket,Closed,,,,,,,,,,
365.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
366.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
367.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
368.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
369.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
370.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
371.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
372.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
373.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
374.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
375.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
376.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
377.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
378.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
379.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
380.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
381.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
382.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
383.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
384.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
385.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
386.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
387.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
388.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
389.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
390.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
391.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
392.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
393.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
394.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
395.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
396.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
397.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
398.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
399.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
400.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
401.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
402.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
403.0,Assign seriousness,Assign seriousness,Take in charge ticket,,Resolve ticket,Closed,,,,,,,,,
404.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
405.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
406.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
407.0,Assign seriousness,,Wait,Resolve ticket,Closed,,,,,,,,,,
408.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
409.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
410.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
411.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
412.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
413.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
414.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,,,,,,,,,,
415.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
416.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
417.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
418.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
419.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
420.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
421.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
422.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
423.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
424.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
425.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
426.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
427.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
428.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
429.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
430.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
431.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
432.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
433.0,Assign seriousness,Take in charge ticket,Require upgrade,Wait,Resolve ticket,Closed,,,,,,,,,
434.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
435.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
436.0,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
437.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
438.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
439.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
440.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
441.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
442.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
443.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
444.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
445.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
446.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
447.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
448.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
449.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
450.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
451.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
452.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
453.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
454.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
455.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
456.0,Assign seriousness,Take in charge ticket,,Resolve ticket,Closed,,,,,,,,,,
457.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
458.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
459.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
460.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
461.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
462.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,
463.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
464.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
465.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
466.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
467.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
468.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
469.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
470.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
471.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
472.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
473.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
474.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
475.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
476.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
477.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
478.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
479.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
480.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
481.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
482.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
483.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
484.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
485.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
486.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
487.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
488.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
489.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
490.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
491.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
492.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
493.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
494.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
495.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
496.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
497.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
498.0,Assign seriousness,Take in charge ticket,Create SW anomaly,Require upgrade,Resolve ticket,Closed,,,,,,,,,
499.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
500.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
501.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
502.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
503.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
504.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
505.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
506.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
507.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
508.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
509.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
510.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
511.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
512.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
513.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
514.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
515.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
516.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
517.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
518.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
