Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
297.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
298.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
299.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
300.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
301.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
302.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
303.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
304.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
305.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
306.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
307.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
,Create Fine,Payment,,,,,,,,,,,,,,,,,,
309.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
310.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
311.0,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Add penalty,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
312.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
313.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
314.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
315.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
316.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
317.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
318.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
319.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
320.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
321.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
322.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
323.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
324.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
325.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
326.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
327.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
328.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
329.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
330.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
331.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
332.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
333.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
334.0,Create Fine,Send Fine,Insert Fine Notification,,Payment,Payment,,,,,,,,,,,,,,
335.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
336.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
337.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
338.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
339.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
340.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
341.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
342.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
343.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
344.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
345.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
346.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
347.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
348.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
349.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
350.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
351.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
352.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
353.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
354.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
355.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
356.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
357.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
358.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
359.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
360.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
361.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
362.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
363.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
364.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
365.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
366.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
367.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
368.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
369.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
370.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
371.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
372.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
373.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
374.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
375.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
376.0,Create Fine,,,,,,,,,,,,,,,,,,,
377.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
378.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
379.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
380.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
381.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
382.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
383.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
384.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
385.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
386.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
387.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
388.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
389.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
390.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
391.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
392.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
393.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
394.0,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
395.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
396.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
397.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
398.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
399.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
400.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
401.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
402.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
403.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
404.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
405.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
406.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
407.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
408.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
409.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
410.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
411.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
412.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
413.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
414.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
415.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
416.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
417.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
418.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
419.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
420.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
421.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
422.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
423.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
424.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
425.0,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Add penalty,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
426.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
427.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
428.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
429.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
430.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
431.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
432.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
433.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
434.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
435.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
436.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
437.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
438.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
439.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
440.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
441.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
442.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
443.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
444.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
445.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
446.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
447.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
448.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
449.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
450.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
451.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
452.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
453.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
454.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
455.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
456.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
457.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
458.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
459.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
460.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
461.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
462.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
463.0,Create Fine,,,,,,,,,,,,,,,,,,,
464.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
465.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
466.0,,Payment,,,,,,,,,,,,,,,,,,
467.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
468.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
469.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
470.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
471.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
472.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
473.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
474.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
475.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
476.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
477.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
478.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
479.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
480.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
481.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
482.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
483.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
484.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
485.0,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
486.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
487.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
488.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
489.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
490.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
491.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
492.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
493.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
494.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
495.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
496.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
497.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
498.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
499.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
500.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
501.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
502.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
503.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
504.0,,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
505.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
506.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
507.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
508.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
509.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
510.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
511.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
512.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
513.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
514.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
515.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
516.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
517.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
518.0,,Payment,,,,,,,,,,,,,,,,,,
519.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
520.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
521.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
522.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
523.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
524.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
525.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
526.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
527.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
528.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
529.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
530.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
531.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
532.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
533.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
534.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
535.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
536.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
537.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
538.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
539.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
540.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
541.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
542.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
543.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
544.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
545.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
546.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
547.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
548.0,Create Fine,,,,,,,,,,,,,,,,,,,
549.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
550.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
551.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
552.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
553.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
554.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
555.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
556.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
557.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
558.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
559.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
560.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
561.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
562.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
563.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
564.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
565.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
566.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
567.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
568.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
569.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
570.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
571.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
572.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
573.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
574.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
575.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
576.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
